Id,SalePrice
1704,257961.1945
1705,268605.191209
1706,444699.671429
1707,222396.540516
1708,179998.094446
1709,230263.888571
1710,203064.608889
1711,254337.34869
1712,245955.340147
1713,252058.431591
1714,211571.82205
1715,202154.793524
1716,168537.749575
1717,164883.034058
1718,129529.580266
1719,212550.757149
1720,275391.209524
1721,155933.765952
1722,134616.207968
1723,151960.324683
1724,195924.80746
1725,225946.103155
1726,171320.297609
1727,168060.031957
1728,173136.720545
1729,167158.752019
1730,131046.312803
1731,128726.865956
1732,142848.893326
1733,125973.495875
1734,128762.497929
1735,138248.191146
1736,126395.270859
1737,317083.533333
1738,239311.591795
1739,267079.62
1740,225032.573333
1741,186922.928889
1742,167933.075887
1743,169416.724966
1744,321858.888889
1745,186589.6272
1746,194138.797619
1747,204567.933829
1748,216681.962857
1749,170065.968112
1750,144639.24603
1751,264013.082692
1752,124086.314605
1753,142419.887193
1754,177367.948739
1755,174988.561719
1756,126825.680105
1757,121748.024316
1758,154084.281883
1759,145244.212868
1760,162171.840766
1761,143081.747884
1762,154102.910033
1763,196898.548888
1764,125759.421437
1765,138900.921679
1766,191053.616218
1767,191239.281861
1768,141601.706593
1769,155050.069124
1770,141577.475383
1771,126961.80442
1772,122149.44273
1773,134551.096398
1774,151064.520102
1775,142848.893326
1776,119792.629028
1777,120468.929849
1778,136148.441039
1779,101021.982576
1780,146433.408772
1781,133302.838735
1782,102634.690174
1783,155993.863004
1784,113701.916033
1785,121913.011569
1786,146933.428698
1787,160886.571725
1788,69850.8859268
1789,102901.43406
1790,115103.204395
1791,209575.042857
1792,148991.268104
1793,140202.844802
1794,145998.159032
1795,133046.393513
1796,175531.287879
1797,119836.0646
1798,132390.135836
1799,96374.1134695
1800,134564.949066
1801,126784.182388
1802,122696.580107
1803,155017.335782
1804,141870.418231
1805,131910.691665
1806,117042.065234
1807,122306.672727
1808,128606.623483
1809,123619.065424
1810,138958.944032
1811,111648.864912
1812,86553.7699778
1813,107052.190654
1814,85859.2957402
1815,80396.2248185
1816,125225.188393
1817,142938.696297
1818,157735.622877
1819,140847.796573
1820,82319.043719
1821,100345.761409
1822,155379.317136
1823,70458.3591097
1824,125666.02479
1825,129401.334131
1826,127982.709893
1827,113680.043078
1828,114489.373723
1829,103956.44067
1830,135923.767857
1831,118446.797303
1832,115547.681775
1833,136145.807682
1834,165436.349694
1835,96962.1
1836,106126.028432
1837,74820.5315789
1838,116752.309761
1839,113508.688038
1840,149609.502442
1841,134609.232739
1842,80508.2696742
1843,150192.699824
1844,148728.078722
1845,150794.880466
1846,154213.747554
1847,200338.767619
1848,84445.5941558
1849,101922.311817
1850,116238.930707
1851,147635.934088
1852,124960.783014
1853,153461.548801
1854,150985.214528
1855,174677.015341
1856,221158.758059
1857,148153.87573
1858,129518.031514
1859,119519.059808
1860,165910.294604
1861,119519.059808
1862,300540.133333
1863,275250.933333
1864,275250.933333
1865,397781.536667
1866,330190.271061
1867,213255.777019
1868,291917.33658
1869,196785.157449
1870,210758.077659
1871,256500.923352
1872,186591.461427
1873,249596.007692
1874,156291.768286
1875,195989.200185
1876,191951.251315
1877,215449.737897
1878,207332.610997
1879,140152.950597
1880,133078.26661
1881,257758.486616
1882,237476.009266
1883,189157.270554
1884,188239.080475
1885,229714.512845
1886,278937.833333
1887,219152.175901
1888,257129.634091
1889,171152.981804
1890,148322.442765
1891,147436.962267
1892,108043.132934
1893,118981.845048
1894,138062.303113
1895,149542.907187
1896,121937.03944
1897,124794.373625
1898,124541.038994
1899,157733.270929
1900,142939.861814
1901,170690.505538
1902,147899.682447
1903,184398.798834
1904,138684.792246
1905,205873.330945
1906,119061.928255
1907,232916.0
1908,124367.506375
1909,141457.270289
1910,131205.935595
1911,177777.541618
1912,309890.333333
1913,152587.117622
1914,69425.1692601
1915,373860.657143
1916,64042.8099343
1917,235567.824176
1918,134542.149894
1919,174677.015341
1920,166979.505481
1921,391203.477143
1922,358367.352143
1923,183872.235666
1924,280460.0
1925,220603.124583
1926,368135.657143
1927,133405.872868
1928,177844.197347
1929,128570.440317
1930,134085.932271
1931,133841.474511
1932,120302.161786
1933,246704.930328
1934,177325.595708
1935,168432.048768
1936,180088.311382
1937,179728.838122
1938,173795.851462
1939,279679.888889
1940,181668.28135
1941,173185.039539
1942,172657.24715
1943,219555.569729
1944,363960.538636
1945,369703.257143
1946,177812.5
1947,362050.0
1948,188022.158263
1949,244093.7
1950,179299.27603
1951,268723.333333
1952,206614.96904
1953,180279.020275
1954,176738.105496
1955,132332.869331
1956,279636.666667
1957,158129.994539
1958,302792.136538
1959,137029.682765
1960,124652.620544
1961,132383.249412
1962,87511.0310866
1963,100308.910256
1964,106452.696488
1965,146176.07805
1966,123402.367256
1967,317768.575823
1968,401905.294643
1969,368097.157143
1970,471766.982143
1971,484908.92381
1972,336525.324394
1973,289744.975932
1974,338882.585303
1975,414543.057143
1976,281373.725702
1977,334539.522778
1978,356333.883838
1979,325379.805505
1980,224768.699385
1981,341952.652172
1982,225281.076454
1983,190957.617658
1984,193365.231559
1985,225178.935833
1986,218067.5625
1987,204689.246335
1988,182325.748631
1989,183821.467265
1990,217425.103155
1991,217632.204286
1992,219627.226497
1993,171152.981804
1994,223706.849583
1995,180712.311382
1996,286596.416026
1997,331164.884444
1998,279150.0
1999,275773.788095
2000,261471.338112
2001,313626.666667
2002,234761.280536
2003,251430.535467
2004,268697.510227
2005,225405.168631
2006,206681.101111
2007,248147.415758
2008,216789.9175
2009,206376.293845
2010,200319.753573
2011,146681.378344
2012,174193.520596
2013,191432.151481
2014,192513.809327
2015,221204.082846
2016,196160.373987
2017,185843.555405
2018,137856.660603
2019,131798.658393
2020,107381.728941
2021,124168.866508
2022,177752.530681
2023,141558.955349
2024,286778.174359
2025,317791.666667
2026,162603.252413
2027,155214.69667
2028,152013.09667
2029,172531.147353
2030,282675.704924
2031,192189.13619
2032,207870.348889
2033,212403.68619
2034,158901.262441
2035,202660.391753
2036,178008.179254
2037,172538.258029
2038,258056.233333
2039,227567.717857
2040,286455.275
2041,256927.5
2042,203389.797418
2043,175656.759587
2044,160723.995913
2045,210946.783326
2046,138919.636903
2047,150054.432222
2048,138309.332126
2049,138656.366665
2050,174710.906768
2051,101856.982576
2052,136471.541275
2053,151078.277307
2054,100509.716662
2055,144852.938387
2056,137486.699276
2057,146532.09006
2058,198789.943828
2059,148588.848681
2060,148543.698662
2061,172313.882971
2062,127580.537273
2063,124554.375793
2064,134435.642287
2065,125541.074886
2066,173414.240757
2067,119434.11359
2068,138305.47826
2069,87523.9047619
2070,104843.426778
2071,123620.101552
2072,170490.453788
2073,148991.268104
2074,185543.079516
2075,147999.568844
2076,116118.918697
2077,148588.848681
2078,119435.550065
2079,129605.606977
2080,101520.333169
2081,121466.497716
2082,113295.175714
2083,128301.789706
2084,119883.652576
2085,123120.617521
2086,125573.615246
2087,130111.506816
2088,114088.141691
2089,100950.371992
2090,124979.866623
2091,110379.564223
2092,113281.730399
2093,77469.5631995
2094,121163.886569
2095,128660.628334
2096,91009.2636595
2097,97039.7255452
2098,128508.864264
2099,54704.8867514
2100,68591.8034632
2101,112941.25
2102,139497.475282
2103,122070.537146
2104,119176.363636
2105,125267.372789
2106,74664.2192601
2107,165225.592379
2108,120319.568014
2109,120059.611576
2110,130395.127899
2111,147967.519607
2112,135383.608232
2113,106240.750505
2114,114941.68646
2115,142203.177357
2116,122151.266014
2117,128134.473962
2118,123889.382858
2119,110989.450813
2120,119290.36029
2121,83488.1227049
2122,116528.305494
2123,88900.4404762
2124,145379.993964
2125,143463.000891
2126,162896.070468
2127,152439.979004
2128,122877.296623
2129,94027.3179659
2130,120621.432125
2131,143477.139954
2132,109338.599801
2133,118587.113837
2134,125358.168959
2135,90778.554381
2136,95559.725
2137,121624.328505
2138,137573.308556
2139,142800.147342
2140,133025.855188
2141,154664.328722
2142,134280.03178
2143,148925.517178
2144,114591.268533
2145,140841.792711
2146,144725.504447
2147,200996.428571
2148,128508.864264
2149,157169.784286
2150,195731.516659
2151,116460.050479
2152,170026.712121
2153,148394.134654
2154,106400.513942
2155,146477.877253
2156,272432.574359
2157,217292.49246
2158,219385.749726
2159,211983.464291
2160,187711.332569
2161,236623.365694
2162,361220.884091
2163,405666.55119
2164,264253.179167
2165,219749.570707
2166,172410.9897
2167,224969.538988
2168,219166.907092
2169,207364.739749
2170,201000.26441
2171,158188.091615
2172,137230.521964
2173,152397.57222
2174,221284.086488
2175,263357.711813
2176,283364.581445
2177,232414.305536
2178,203441.007442
2179,150599.07261
2180,190612.95838
2181,185811.424465
2182,211709.521603
2183,188204.698074
2184,124274.191418
2185,137968.314992
2186,137753.506834
2187,160009.537437
2188,155977.203265
2189,232358.174603
2190,93241.215368
2191,92825.8825758
2192,79537.0815789
2193,98667.3729034
2194,97547.5419913
2195,133190.383092
2196,112803.97816
2197,125048.032709
2198,151061.286382
2199,187484.740863
2200,149483.174178
2201,148833.41926
2202,159074.260147
2203,176096.322967
2204,185763.806194
2205,107509.426689
2206,155968.530326
2207,194326.883117
2208,260558.333333
2209,212986.07
2210,124940.582086
2211,110331.734331
2212,120273.346343
2213,103091.81706
2214,152131.166304
2215,106750.210174
2216,140403.30019
2217,54558.5166667
2218,84191.6320346
2219,72079.2192601
2220,79523.2588517
2221,373860.657143
2222,292738.263889
2223,295691.326984
2224,186676.130865
2225,127904.539847
2226,174988.561719
2227,201450.209153
2228,288340.35254
2229,262097.129524
2230,164225.188867
2231,266551.647857
2232,191146.376664
2233,185635.767904
2234,269312.038889
2235,233410.724186
2236,255246.104762
2237,310772.6586
2238,198012.392476
2239,128811.998815
2240,166155.587513
2241,159295.845947
2242,135709.783733
2243,113586.898657
2244,95897.6785714
2245,97630.1785714
2246,144905.651946
2247,96957.4103526
2248,128367.717933
2249,132021.241661
2250,122858.470859
2251,119690.948179
2252,159026.559775
2253,171346.168368
2254,178749.093876
2255,178251.665794
2256,166427.831502
2257,179739.388946
2258,170439.680506
2259,178749.093876
2260,138414.901796
2261,170062.844018
2262,200731.356767
2263,353353.488636
2264,606132.133333
2265,176082.932191
2266,302298.626984
2267,360938.25
2268,479014.5
2269,170333.916871
2270,170117.167267
2271,195408.099423
2272,235369.282206
2273,158623.629066
2274,165447.82515
2275,180165.866214
2276,212562.135707
2277,177357.19439
2278,135083.962056
2279,133140.516526
2280,120809.439125
2281,172538.258029
2282,166917.642024
2283,94637.0017825
2284,124449.189924
2285,127642.367256
2286,126645.373008
2287,405158.26369
2288,303143.589394
2289,330794.782186
2290,458264.983929
2291,320314.324848
2292,387069.337067
2293,485643.371429
2294,355308.386111
2295,499629.371429
2296,269348.033333
2297,384521.525758
2298,354888.876587
2299,342194.022778
2300,299411.042599
2301,318907.176818
2302,261138.486616
2303,241521.612123
2304,254023.408242
2305,199003.677857
2306,197504.8957
2307,201975.377103
2308,202498.697504
2309,283204.222222
2310,247051.736984
2311,207478.434722
2312,189710.94418
2313,186978.323975
2314,186545.514999
2315,175204.169028
2316,195191.570555
2317,194898.727332
2318,192887.629015
2319,204365.951667
2320,186906.91912
2321,259496.598258
2322,200566.103194
2323,197488.692306
2324,186855.24521
2325,227029.79575
2326,180053.234249
2327,215195.100774
2328,221956.455678
2329,181288.691768
2330,176291.371194
2331,332524.577121
2332,366012.175
2333,281584.281445
2334,268472.291026
2335,285726.088889
2336,291779.071923
2337,200925.635187
2338,256351.701062
2339,227150.523806
2340,435185.967262
2341,219036.862686
2342,209948.016194
2343,216520.268938
2344,214691.775383
2345,235414.360317
2346,203951.922222
2347,190733.900926
2348,226631.578333
2349,170830.585832
2350,298394.300932
2351,293939.091667
2352,231893.73881
2353,262105.258929
2354,150420.75095
2355,148779.863461
2356,168659.792512
2357,201755.563264
2358,194018.932015
2359,139403.29593
2360,127302.544495
2361,137404.197723
2362,283384.474359
2363,149452.918318
2364,155179.735229
2365,206475.562857
2366,197169.01
2367,219422.76
2368,203423.152857
2369,203198.9225
2370,172531.147353
2371,169136.258464
2372,171313.53009
2373,274037.388889
2374,314762.455556
2375,227891.717857
2376,273665.330556
2377,314815.0
2378,147714.5468
2379,205307.158263
2380,158188.091615
2381,175968.305964
2382,203977.457639
2383,194298.644756
2384,230738.42894
2385,161345.932662
2386,135645.181659
2387,128845.399413
2388,108156.97607
2389,138655.051204
2390,149868.81416
2391,146540.365329
2392,115868.922278
2393,169052.444022
2394,148663.623562
2395,179444.867356
2396,151061.286382
2397,187707.638983
2398,127754.649629
2399,72761.0025934
2400,71541.2406887
2401,115203.303007
2402,142848.893326
2403,135392.283331
2404,168182.388586
2405,162605.755847
2406,132290.597971
2407,132549.442843
2408,142848.893326
2409,142848.893326
2410,148837.683267
2411,118793.558484
2412,147242.496577
2413,132166.839307
2414,135330.111462
2415,147378.805129
2416,120809.439125
2417,114219.168518
2418,124593.368662
2419,132463.452997
2420,129106.05819
2421,149868.81416
2422,123889.382858
2423,131511.618396
2424,142244.532047
2425,242518.333333
2426,129414.380972
2427,128886.94837
2428,160598.225068
2429,118229.133912
2430,141876.987529
2431,119015.060586
2432,142868.506355
2433,149542.907187
2434,131814.95499
2435,148589.986433
2436,109172.587704
2437,119393.648815
2438,131449.449424
2439,119450.368987
2440,123516.854932
2441,70004.5815789
2442,101065.443478
2443,128074.5213
2444,133233.824646
2445,98416.468205
2446,145858.638038
2447,180582.264352
2448,135272.544116
2449,114063.119175
2450,126728.683889
2451,140748.753739
2452,160386.748306
2453,97791.4965986
2454,106167.307208
2455,116655.133354
2456,115658.017225
2457,103918.871825
2458,132810.394781
2459,123551.142121
2460,142086.671916
2461,112314.110048
2462,133155.965139
2463,127796.139006
2464,149213.779831
2465,149225.500467
2466,127182.084021
2467,145855.735605
2468,88272.1963659
2469,90084.115626
2470,157262.738296
2471,179555.776257
2472,142641.309116
2473,116274.732751
2474,74407.5257764
2475,198537.170286
2476,113336.185734
2477,130417.756794
2478,142502.544594
2479,122498.496037
2480,155918.776573
2481,129414.631362
2482,129993.309755
2483,128242.294435
2484,130236.117293
2485,127544.757335
2486,173843.783311
2487,194680.19619
2488,141680.084972
2489,140756.752158
2490,151061.286382
2491,75795.1194296
2492,196609.744606
2493,157521.860737
2494,139573.901337
2495,103286.664783
2496,251256.450794
2497,152071.665248
2498,122238.230643
2499,100839.628181
2500,144200.713369
2501,138839.618792
2502,134312.923523
2503,90221.1225296
2504,185037.529138
2505,233730.48631
2506,226967.386667
2507,319945.590455
2508,225113.791667
2509,216815.021762
2510,209054.504735
2511,182297.420122
2512,205867.830607
2513,217018.579365
2514,234870.134199
2515,158240.190196
2516,175041.010838
2517,141199.711925
2518,174878.499783
2519,222040.630678
2520,217488.118939
2521,187449.080475
2522,224641.95119
2523,122552.505528
2524,158240.190196
2525,139070.931032
2526,139417.360171
2527,131623.801997
2528,126957.156569
2529,139892.191039
2530,125821.066578
2531,228830.491416
2532,220196.741335
2533,207752.404449
2534,236480.222222
2535,282200.614286
2536,243590.675685
2537,216322.243773
2538,189681.786723
2539,190204.178282
2540,184367.847454
2541,173248.729703
2542,188299.651506
2543,132715.911951
2544,120082.728274
2545,125048.032709
2546,143683.132504
2547,131726.473958
2548,131889.073851
2549,166727.547123
2550,275425.0
2551,148581.249487
2552,115192.021544
2553,91581.1325758
2554,111901.066667
2555,125795.23929
2556,121665.721163
2557,113138.931749
2558,133404.144805
2559,141529.277659
2560,134367.636039
2561,133825.93112
2562,128506.124493
2563,138515.530838
2564,174990.770161
2565,130321.100432
2566,170267.9608
2567,136986.697914
2568,169756.174615
2569,215115.344305
2570,124940.582086
2571,178396.918637
2572,141404.011647
2573,213634.234286
2574,234856.988095
2575,128075.468377
2576,99354.5242424
2577,130255.142815
2578,91009.2636595
2579,87970.75904
2580,131094.284199
2581,121355.152392
2582,120173.583134
2583,277118.375
2584,173707.088871
2585,208706.189576
2586,203751.05897
2587,179299.27603
2588,138417.276487
2589,139636.948213
2590,239928.030718
2591,223004.235406
2592,239627.323559
2593,257513.347727
2594,165524.708725
2595,208466.305565
2596,289875.494872
2597,216013.904345
2598,290754.379762
2599,375879.008333
2600,134573.465507
2601,150528.281745
2602,83129.3935574
2603,97630.1785714
2604,89824.5017825
2605,89801.5245098
2606,154290.088512
2607,206266.166667
2608,212689.285714
2609,172713.152794
2610,109177.278311
2611,156463.867447
2612,165524.708725
2613,125373.599959
2614,124369.630068
2615,153219.386331
2616,153540.790202
2617,206787.32
2618,238461.277056
2619,200246.505258
2620,177056.816726
2621,178749.093876
2622,178749.093876
2623,241320.67013
2624,368044.742424
2625,299130.358333
2626,166299.182015
2627,152302.052114
2628,478393.833333
2629,528363.2
2630,427266.833333
2631,512860.808333
2632,494344.257143
2633,301916.626984
2634,386985.657143
2635,154045.941003
2636,189704.433333
2637,186545.65769
2638,262774.597262
2639,175690.651014
2640,147361.456346
2641,115145.078389
2642,166917.642024
2643,116956.302384
2644,127114.741151
2645,109518.849486
2646,89227.6041635
2647,113954.082587
2648,136553.540382
2649,136943.957705
2650,125005.351296
2651,148621.714015
2652,420184.871429
2653,237850.170694
2654,313437.089779
2655,413322.857143
2656,327998.579091
2657,326179.424394
2658,316571.458788
2659,305512.390216
2660,344440.984091
2661,392799.539286
2662,358585.743254
2663,279608.16978
2664,283645.804915
2665,320711.572727
2666,304699.447727
2667,186707.660574
2668,186707.660574
2669,179764.120466
2670,297945.194156
2671,184637.641944
2672,202491.28619
2673,205365.312381
2674,206076.960648
2675,196968.395556
2676,188260.826609
2677,182211.79966
2678,241436.067857
2679,274215.965385
2680,278918.672222
2681,408837.13355
2682,324241.481445
2683,382338.557143
2684,338278.815
2685,309800.0
2686,293746.271387
2687,280379.756818
2688,208889.78213
2689,195417.848148
2690,424193.421429
2691,201931.331901
2692,153545.458832
2693,224603.825333
2694,148607.66005
2695,210140.370835
2696,186555.026005
2697,177695.888738
2698,190078.050537
2699,165478.266084
2700,160067.698537
2701,163639.416579
2702,135196.345209
2703,124155.456072
2704,143253.275676
2705,126987.502605
2706,126972.412736
2707,128845.399413
2708,127293.367896
2709,90593.8520117
2710,125544.439095
2711,256821.25
2712,392604.932143
2713,160844.122988
2714,153601.720065
2715,164732.277036
2716,171657.734484
2717,190935.788856
2718,227840.409788
2719,170102.708308
2720,163266.866959
2721,132980.71731
2722,161260.592869
2723,156023.868092
2724,134542.149894
2725,132856.013732
2726,140551.895861
2727,218038.33676
2728,179285.864014
2729,149236.647759
2730,142639.876583
2731,124302.663388
2732,127876.683635
2733,148934.907187
2734,144951.14684
2735,130897.95962
2736,127882.243777
2737,119202.174208
2738,139241.080891
2739,153588.01462
2740,144018.699208
2741,149542.907187
2742,153866.136643
2743,148934.907187
2744,142031.876583
2745,150143.511665
2746,123968.487186
2747,149004.527761
2748,125291.967239
2749,136618.751519
2750,132931.461945
2751,134045.705934
2752,225493.333333
2753,146663.283006
2754,204812.391775
2755,129071.04469
2756,122130.373649
2757,72767.5525934
2758,99155.4585181
2759,139369.795139
2760,137947.545682
2761,136622.832362
2762,142945.260018
2763,187373.625559
2764,118593.949385
2765,210397.175063
2766,121186.882948
2767,88774.8787879
2768,130921.958987
2769,140787.417894
2770,129605.606977
2771,124679.495102
2772,98972.5201129
2773,161666.550698
2774,128857.810873
2775,102991.829266
2776,138173.786798
2777,142256.987227
2778,119322.944072
2779,137897.082622
2780,83984.426601
2781,102679.422716
2782,121731.534272
2783,109519.341848
2784,121850.745792
2785,153413.299555
2786,65905.5200847
2787,124368.190424
2788,101486.924268
2789,154039.683027
2790,94883.7800239
2791,124918.230953
2792,68956.2482456
2793,114815.605985
2794,79314.6320346
2795,112945.296715
2796,90052.96158
2797,157355.091667
2798,84496.8326616
2799,112025.753896
2800,73579.8757764
2801,99539.9190175
2802,121609.08008
2803,169148.888659
2804,102740.314977
2805,89688.2343417
2806,124679.495102
2807,164638.614083
2808,151434.532482
2809,127555.144966
2810,140391.795805
2811,152786.285782
2812,154531.97234
2813,191093.991597
2814,185234.388422
2815,62934.2166667
2816,202693.333333
2817,176581.287879
2818,133026.310889
2819,185637.353609
2820,144638.583585
2821,107984.084013
2822,188341.366944
2823,265993.666667
2824,191193.642682
2825,118697.836581
2826,137807.267393
2827,130763.752431
2828,266286.054121
2829,161922.944695
2830,239341.611538
2831,191050.753629
2832,250767.846524
2833,316372.427121
2834,237489.659491
2835,221148.81325
2836,203193.032278
2837,143587.422704
2838,149777.640472
2839,206621.756649
2840,197777.087315
2841,189994.23199
2842,216638.931869
2843,164773.998273
2844,151048.026725
2845,111571.665473
2846,222056.807738
2847,216713.35116
2848,212454.68934
2849,186259.353673
2850,262008.856786
2851,224741.378155
2852,223249.307917
2853,217243.789011
2854,149735.07261
2855,192536.177571
2856,199351.704792
2857,181352.52997
2858,195495.981419
2859,134402.091836
2860,136187.970264
2861,140787.417894
2862,220078.337457
2863,122962.376942
2864,250230.946429
2865,147662.935311
2866,148030.840358
2867,125300.885032
2868,96495.5846509
2869,100459.363636
2870,142782.790955
2871,106251.506125
2872,67355.8859268
2873,116298.501157
2874,130026.433889
2875,115825.249991
2876,149478.386122
2877,133761.574675
2878,124050.757909
2879,139253.983114
2880,106842.311471
2881,129646.13328
2882,145908.348356
2883,184778.897103
2884,233053.888889
2885,153946.377151
2886,249326.702381
2887,83987.4149123
2888,137987.594411
2889,65931.4257764
2890,100276.935323
2891,139187.296598
2892,77468.4084192
2893,83933.0047619
2894,68537.2149123
2895,370110.657143
2896,280807.501984
2897,195546.695231
2898,143951.934789
2899,213292.292807
2900,154793.378239
2901,181134.833333
2902,194968.29988
2903,343478.566429
2904,394502.797619
2905,92683.7116883
2906,186647.813678
2907,112815.428571
2908,128984.839776
2909,144786.79388
2910,86225.8939394
2911,99364.8603526
2912,161119.868007
2913,92202.4207302
2914,94321.6772727
2915,95121.6772727
2916,93608.1373968
2917,149998.746577
2918,112602.543968
2919,202516.713321
